Date,Type,BankAccount,ContactName,Reference,Total,AccountCode,AccountName,Description,LineAmount,TaxType,Status,BankTransactionID
"2020-01-16","SPEND","ULearn Limited Current account","Viking Direct - CARD","131787","26.15","B116","","Office Supplies","26.15","NONE","AUTHORISED","c98e7155-41d6-4489-bae7-73635861ec46"
"2020-01-20","SPEND","ULearn Limited Current account","CARD - Google","POS18JAN GOOGLE*ADS10","500","B110","","Google Adwords","500","INPUT","AUTHORISED","6c5a2ef5-db9e-4237-8c6b-8d4e779d5118"
"2020-01-08","SPEND","ULearn Limited Current account","Host Ireland - DD","206511","676.5","B104","","PremierDedicated - [300 Mbps] , [ULearn Ded] , [89 Harcourt Street, Dublin 2,
Ireland] , [WQELE] (02/02/2020 - 01/03/2020)","676.5","NONE","AUTHORISED","a347b283-5595-48f4-aeed-30e6e0504355"
"2020-01-20","SPEND","ULearn Limited Current account","Bank Charges","NEPOSCHGUSD 000000.54","0.54","B127","","Bank fee for a transaction in foreign currency.","0.54","NONE","AUTHORISED","f079b8dd-ab40-41a3-b0b1-9152a36d8f2c"
"2020-01-20","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2020 01 20 GP","4476","100","","Revenue","4476","NONE","AUTHORISED","d0b04271-ba07-4599-a106-3d657c21a314"
"2020-01-14","SPEND","ULearn Limited Current account","Noel Hancock","110","45","A104","","Student transfer","45","NONE","AUTHORISED","9bf04713-7c00-4a18-ba40-9cddb12fce70"
"2020-01-17","SPEND","ULearn Limited Current account","Joe's Coffee","","3.2","B115","","Coffee","3.2","NONE","AUTHORISED","6b395d8b-0cd5-4ecf-807a-685bf97efe04"
"2020-01-20","RECEIVE","ULearn Limited Current account","Argos","","47.98","104","","Refund Card Voucher","47.98","NONE","AUTHORISED","33786c48-2863-4831-afb3-b23c62182fce"
"2020-01-17","SPEND","ULearn Limited Current account","Penneys","","54","A101","","Accommodation","54","NONE","AUTHORISED","06efef3d-9ce8-4631-bda6-2a60ed46f22f"
"2020-01-19","SPEND","ULearn Limited Current account","Keys Cut","","2.99","B102","","Office supplies","2.99","NONE","AUTHORISED","ea4e8b65-c121-4f24-aa2d-95c0e061d91d"
"2020-01-20","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","14.34","B106","","Ulearn","14.34","NONE","AUTHORISED","ec049803-d11f-4239-97c8-2333559f67cb"
"2020-01-21","SPEND","ULearn Limited Current account","Flogas SEPA - DD","Flogas SEPA DD","173.42","B105","","Flogas","173.42","INPUT","AUTHORISED","2ce5c007-441f-4490-9f2d-793259fb25a8"
"2020-01-20","SPEND","ULearn Limited Current account","Fresh","","17.65","B115","","Food","17.65","NONE","AUTHORISED","178508e6-c796-4cb3-8a0e-99fcb298b247"
"2020-01-20","SPEND","ULearn Limited Current account","Zopim - CARD","INV05328839","12.64","B106","","Chat Basic Subscription
01/20/2020-02/19/2020","12.64","NONE","AUTHORISED","b1afa19b-3274-4455-9e26-bb0cfd768430"
"2020-01-21","SPEND","ULearn Limited Current account","Flogas SEPA - DD","Flogas SEPA DD","149.94","B105","","Flogas","149.94","INPUT","AUTHORISED","8efdc49a-2e2d-4b65-9b75-29511615283f"
"2020-01-21","SPEND","ULearn Limited Current account","Bank Charges","NEPOSCHGUSD 000000.25","0.25","B127","","Bank fee for a transaction in foreign currency.","0.25","NONE","AUTHORISED","37111887-4c7c-4aa7-a488-8f4b2a89b040"
"2020-01-21","SPEND","ULearn Limited Current account","Flogas SEPA - DD","Flogas SEPA DD","98.76","B105","","Flogas","98.76","INPUT","AUTHORISED","92203057-aa5b-46ea-8baa-807bef294957"
"2020-01-21","SPEND","ULearn Limited Current account","Flogas SEPA - DD","Flogas SEPA DD","105.16","B105","","Flogas","105.16","INPUT","AUTHORISED","f0b3bfee-8c26-448d-891a-6e473c2be4c4"
"2020-01-21","SPEND","ULearn Limited Current account","Flogas SEPA - DD","Flogas SEPA DD","128.63","B105","","Flogas","128.63","INPUT","AUTHORISED","afb4366f-6557-405b-92ce-88b10987345e"
"2020-01-21","RECEIVE","ULearn Limited Current account","ULearn-Student","LATM CR 90011385 2966","3915","100","","Cash Lodgement ","3915","NONE","AUTHORISED","6475c5a3-b860-4220-88cb-d5a544783fe9"
"2020-01-22","SPEND","ULearn Limited Current account","BOI LIFE INSURANCE","OP/BoI LIFE SEPA DD","51.03","B119","","Life Insurance BOI","51.03","INPUT","AUTHORISED","af883dbf-65fb-4b67-bc7f-fe690d455546"
"2020-01-22","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2020 01 22 GP","5635.5","100","","Revenue","5635.5","NONE","AUTHORISED","e5081527-cdbd-4b08-b638-101ddaebb166"
"2020-01-22","SPEND","ULearn Limited Current account","SOFTWARE","POS21JAN Adobe.com","30.74","B106","","Software / Hosting","30.74","INPUT","AUTHORISED","2eb4b65c-2497-4e56-a2a8-3bd4994e2942"
"2020-01-23","SPEND","ULearn Limited Current account","Joe's Coffee","","7","B115","","Coffe","7","NONE","AUTHORISED","1a2789ea-e02c-4f47-9a78-6e4ffa1525fd"
"2020-01-22","SPEND","ULearn Limited Current account","FREE NOW","3TF2WM","12","A104","","32 Capel St to 16 Carmans Hall","12","NONE","AUTHORISED","b14ecdfd-5c4d-4ad3-bdc6-666bfccc0cca"
"2020-01-30","SPEND","ULearn Limited Current account","Tesco","","20.5","B115","","Food","20.5","NONE","AUTHORISED","37b01f6d-dff9-42d6-8aab-1dd7f29d4c11"
"2020-01-31","SPEND","ULearn Limited Current account","Viking Direct - CARD","","100","B116","","Office supplies","100","NONE","AUTHORISED","22dbcf3d-8b87-44db-9c3c-9bcc18a1c5c3"
"2020-01-31","SPEND","ULearn Limited Current account","Viking Direct - CARD","","171.99","B116","","Office Supplies","171.99","NONE","AUTHORISED","0325c611-713d-4e8a-8e7b-07eba683b9bc"
"2020-01-31","SPEND","ULearn Limited Current account","Securi","","0.91","B106","","Website security platform","0.91","NONE","AUTHORISED","6d5b0068-1923-426d-a935-ccb270b62762"
"2020-01-31","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2020 01 31 GP","2975","100","","Revenue","2975","NONE","AUTHORISED","dfcc7d82-97c7-460b-8e49-0eaf6aba0e49"
"2020-01-31","SPEND","ULearn Limited Current account","Maroly Martinez","","17.5","B123","","Visa Refusal","17.5","NONE","AUTHORISED","005ef952-de5b-478e-9572-330d6446b95e"
"2020-01-31","SPEND","ULearn Limited Current account","Elena Klyavlina","","17.5","B123","","Visa Refusal - bank fees","17.5","NONE","AUTHORISED","9d490c4e-f631-4976-a305-640f56eb6330"
"2020-01-30","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2020 01 30 GP","852.5","100","","Revenue","852.5","NONE","AUTHORISED","052372e7-a9ef-41d9-a3f5-aac2d51de98e"
"2020-01-31","RECEIVE","ULearn Limited Current account","Bank Charges","","0.91","B127","","Purchase adj - Bank adj","0.91","NONE","AUTHORISED","686b5236-7942-4801-b5cb-aba1f001d93b"
"2020-01-30","RECEIVE","ULearn Limited Current account","ULearn-Student","","575","100","","Revenue","575","NONE","AUTHORISED","de3e1466-73d6-4b08-9eae-e2a7467885ee"
"2020-01-29","SPEND","ULearn Limited Current account","Creative IT","","605.5","B117","","HP EliteDesk 800 G1 SFF - i5 - 8GB - 320GB HDD","605.5","NONE","AUTHORISED","8feebd7e-ee29-4bb0-a828-813ab847fc3d"
"2020-01-31","SPEND","ULearn Limited Current account","Compuzone","400001803","554.48","B117","","HP Elitedesk 800 G1
SFF Refurbished PC
i5 4570s 2.90GHz 4GB
320GB Windows 10 Pro

Memory Upgrade (Improve Speed): up to 8GB RAM
","554.48","NONE","AUTHORISED","df52cb38-96ea-4bc8-90e5-0e321108c2ae"
"2020-01-29","SPEND","ULearn Limited Current account","Zoho","","73.8","B106","","Service: Zoho People","73.8","NONE","AUTHORISED","7a42aba7-a2ad-4c4d-9f4b-abc76f76f8c9"
"2020-01-29","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2020 01 29 GP","2967.5","100","","Revenue","2967.5","NONE","AUTHORISED","1fe8a9ec-caa3-4e04-9c84-d5dd1fb089ba"
"2020-01-15","SPEND","ULearn Limited Current account","CloudVoice - DD","CV_9409","59.31","B104","","Monthly Bill - December 2019","59.31","NONE","AUTHORISED","8b175078-c3e9-43fc-a5e0-db77db84e93d"
"2020-01-28","SPEND","ULearn Limited Current account","BOI BOL","BOI BOL CHARGE","10","B127","","Banking Online","10","NONE","AUTHORISED","7a976ab1-990f-496f-b369-e13470c6b0fa"
"2020-01-28","RECEIVE","ULearn Limited Current account","ULearn-Student","","3155","100","","Revenue","3155","NONE","AUTHORISED","8a5a9ea1-4276-4357-b268-c6e9c8b28320"
"2020-01-28","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2020 01 28 GP","6923.1","100","","Revenue","6923.1","NONE","AUTHORISED","9eb3a1f0-529a-4693-8939-d673aacf0dbb"
"2020-01-29","SPEND","ULearn Limited Current account","Zoho","","147.6","B106","","Service Zoho people","147.6","NONE","AUTHORISED","7d4a55dd-fae4-47bf-9cbf-a0866f722af2"
"2020-01-24","SPEND","ULearn Limited Current account","Butler's Pantry","","10","B115A","","Food","10","NONE","AUTHORISED","a66bd48f-2167-48dc-9ff7-54353fc78873"
"2020-01-24","SPEND","ULearn Limited Current account","Butler's Pantry","","10","B115A","","Coffee","10","NONE","AUTHORISED","e37524fc-2dae-4652-8412-383e4135fa35"
"2020-01-27","SPEND","ULearn Limited Current account","Bank Charges","NEPOSCHGUSD 000000.04","0.04","B127","","Bank fee for a transaction in foreign currency.","0.04","NONE","AUTHORISED","e2e4cd90-01e5-450d-a399-455f94c46477"
"2020-01-27","SPEND","ULearn Limited Current account","Bank Charges","","0.43","B127","","Bank charges","0.43","NONE","AUTHORISED","8c164dd7-0036-43c8-93a9-649900c06e06"
"2020-01-27","SPEND","ULearn Limited Current account","CARD - Google","POS24JAN GOOGLE *ADS1","500","B110","","Google Adwords","500","INPUT","AUTHORISED","77ba3e16-86b8-45fb-abd3-d0171c03b557"
"2020-01-27","RECEIVE","ULearn Limited Current account","ULearn-Student","","3835","100","","Revenue","3835","NONE","AUTHORISED","07b0231f-2e60-4deb-854f-cfed6ac54804"
"2020-01-24","SPEND","ULearn Limited Current account","Butler's Pantry","","10","B115A","","Food","10","NONE","AUTHORISED","0bff1601-7c98-4ace-aa08-d8443557d276"
"2020-01-27","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2020 01 27 GP","3002","100","","Revenue","3002","NONE","AUTHORISED","aacb8446-5c47-42ee-a5dc-223a46e1b5b9"
"2020-01-27","SPEND","ULearn Limited Current account","Bank Charges","NEPOSCHGUSD 000001.25","1.25","B127","","Bank fee for a transaction in foreign currency.","1.25","NONE","AUTHORISED","f3e13763-82ca-446a-bba8-aa35eac900aa"
"2020-01-24","SPEND","ULearn Limited Current account","Butler's Pantry","","10","B115A","","Coffee","10","NONE","AUTHORISED","d10d5237-2730-4ca9-9d61-b4c3e467e7c7"
"2020-01-24","SPEND","ULearn Limited Current account","Flickr","","46.56","B106","","ULEARN","46.56","NONE","AUTHORISED","a5ddcf56-0598-4054-b14d-d9051e8912a1"
"2020-01-24","SPEND","ULearn Limited Current account","PAYROLL","TO PAUL GILL","3280.17","E104B","","DOS Salary","3280.17","NONE","AUTHORISED","a613f7b9-2e58-4544-8617-e8db211a0e76"
"2020-01-24","SPEND","ULearn Limited Current account","PAYROLL","TO NEIL MCMAHON","5057.39","B107A","","Dir Salary","5057.39","NONE","AUTHORISED","b87be914-7f4c-4a10-8709-177f033db481"
"2020-01-27","SPEND","ULearn Limited Current account","Rosario Moulian","","17.5","B123A","","Accomodation security deposit","17.5","NONE","AUTHORISED","4328bb34-b2eb-498a-ac3d-b08d57a25fc1"
"2020-01-27","SPEND","ULearn Limited Current account","Ashok Lamsal","","17.5","B123","","Refund Bank fees","17.5","NONE","AUTHORISED","970751cd-6deb-4000-b70f-04da34a2d6d1"
"2020-01-23","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2020 01 23 GP","4211","100","","Revenue","4211","NONE","AUTHORISED","274d739d-2716-432d-9c3a-00de8159c299"
"2020-01-24","SPEND","ULearn Limited Current account","Enkhzul Boldbaatar","","17.5","B123","","Student refund - bank fee","17.5","NONE","AUTHORISED","354cdc95-5fbb-4971-be81-d628753028e1"
"2020-01-22","SPEND","ULearn Limited Current account","Fresh","","19.2","B115","","Food","19.2","NONE","AUTHORISED","f0f28c08-8b5f-4b36-8db5-496a3c7ffe77"
"2020-01-24","SPEND","ULearn Limited Current account","Zahir Otmane","","17.5","B123","","Student refund - Bank fee","17.5","NONE","AUTHORISED","966f0be9-dda1-4af9-b7ce-00050537f486"
"2020-01-24","SPEND","ULearn Limited Current account","Mariam I M Saqallah","","17.5","B123","","Student refund - bank fee","17.5","NONE","AUTHORISED","6eed4fd7-e7ce-465d-bad8-ac826800a104"
"2020-01-19","SPEND","ULearn Limited Current account","THE HR COMPANY - DD","A14282","141.45","B118","","Monthly HR Subscription Plan & GDPR 

Jan 19 to Feb 19, 2020","141.45","NONE","AUTHORISED","acf70bc7-541a-4e16-8d41-1eeaf908f680"
"2020-01-22","SPEND","ULearn Limited Current account","FREE NOW","3TG8S9","22","A104","","12 Harcourt St - 16 Grange Downs","22","NONE","AUTHORISED","bcb146f2-956c-4ed9-a112-ae26868c47ba"
"2020-01-23","RECEIVE","ULearn Limited Current account","ULearn-Student","","780","100","","Revenue","780","NONE","AUTHORISED","4e643319-2f9a-48ef-b634-3ffce442a00d"
"2020-01-23","SPEND","ULearn Limited Current account","BOI LIFE INSURANCE","OP/BoI LIFE SEPA DD","47.05","B119","","Life Insurance BOI","47.05","INPUT","AUTHORISED","d1a37255-f12a-41f2-afc6-cf94b0bcfb1f"
"2020-01-22","RECEIVE","ULearn Limited Current account","ULearn-Student","","1784","100","","Revenue","1784","NONE","AUTHORISED","07050dd5-6d50-48cc-beeb-3c16a4dd1b76"
"2020-01-20","SPEND","ULearn Limited Current account","WONDER IDEA TECHNOLOGY LIMITED","","13.9","B106","","Online Brochure Flipbook Software","13.9","NONE","AUTHORISED","8323d1f4-43bc-4494-908e-180796a3d634"
"2020-01-23","RECEIVE","ULearn Limited Current account","ULearn-Student","MUNKHZAYA DASHZEVE GP","2722.75","100","","Revenue","2722.75","NONE","AUTHORISED","16f3ab19-1a78-41d6-be3c-9d2c8e08b3c0"
"2020-01-09","RECEIVE","ULearn Limited Current account","Argos","RTN BOL137849568","88","102","","Other revenue - Refund","88","NONE","AUTHORISED","6800af2b-a319-4e9a-9204-f12472a8b7ec"
"2020-01-23","SPEND","ULearn Limited Current account","Viking Direct - CARD","24.01.20","191.14","B116","","Office Supplies","191.14","NONE","AUTHORISED","8952b52d-6213-4413-ac14-da3b1293420f"
"2020-01-27","SPEND","ULearn Limited Current account","Audible - CARD","P2601GB 18.00@1.19166","21.45","B108A","","Book credits","21.45","NONE","AUTHORISED","a20452db-6672-45ed-a862-ee74ffa5d319"
"2020-01-27","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","P2401US 69.00@0.90753","62.62","B106","","Domain renewal","62.62","NONE","AUTHORISED","595dcb6f-0f97-4cb1-9d31-74288d910404"
"2020-01-27","SPEND","ULearn Limited Current account","SOFTWARE","P2601BG 2.46@0.90650","2.23","B106","","software","2.23","NONE","AUTHORISED","37f711ed-6719-4fcb-8f33-7ab91a253c5a"
"2020-02-13","SPEND","ULearn Limited Current account","REVENUE COMMISSIONERS","","19563.51","B109","","Revenue Tax","19563.51","NONE","AUTHORISED","d0337223-e830-4480-af22-feb0f92481e1"
"2020-02-13","RECEIVE","ULearn Limited Current account","ULearn-Student","","72","100","","FAKTURA D 2020020 GP","72","NONE","AUTHORISED","edeb8598-5ed9-4766-8cb0-e1526a3a824d"
"2020-02-06","RECEIVE","ULearn Limited Current account","ULearn-Student","","1490","100","","ULS2020 02 06 GP","1490","NONE","AUTHORISED","10f1be72-f244-422f-aba3-438bd0753b8c"
"2020-02-04","RECEIVE","ULearn Limited Current account","ULearn-Student","","1500","100","","Invoice number D20 GP","1500","NONE","AUTHORISED","6b1d5273-ebdd-4450-9b74-02540e77adc6"
"2020-02-05","RECEIVE","ULearn Limited Current account","ULearn-Student","","1821","100","","ULS2020 02 05 GP","1821","NONE","AUTHORISED","5dc8a775-7498-4cbf-81ba-e295507dd8cf"
"2020-02-05","RECEIVE","ULearn Limited Current account","ULearn-Student","","1831","100","","JST CORPORATION 04 GP","1831","NONE","AUTHORISED","381e81fc-4ed9-4e7e-9a1b-e769137c5e4e"
"2020-02-12","RECEIVE","ULearn Limited Current account","ULearn-Student","","1932","100","","ULS2020 02 12 GP","1932","NONE","AUTHORISED","046075da-b35e-4dbc-886b-58ecf7364c18"
"2020-02-10","RECEIVE","ULearn Limited Current account","ULearn-Student","","2214","100","","ULS2020 02 10 GP","2214","NONE","AUTHORISED","50f6bbba-848a-4f2d-a017-7726afa27e83"
"2020-02-03","RECEIVE","ULearn Limited Current account","ULearn-Student","","3216","100","","ULS2020 02 03 GP","3216","NONE","AUTHORISED","4d405769-9b24-4f9f-b806-2c626e770005"
"2020-02-10","RECEIVE","ULearn Limited Current account","ULearn-Student","","3995","100","","ISCRIZIONE A SCUOL GP","3995","NONE","AUTHORISED","bcb34725-12b0-4f63-8bff-921d01b3dc9c"
"2020-02-13","RECEIVE","ULearn Limited Current account","ULearn-Student","","5675","100","","ULS2020 02 13 GP","5675","NONE","AUTHORISED","d60832e9-e198-4634-b041-3cd1d9f24282"
"2020-02-07","RECEIVE","ULearn Limited Current account","ULearn-Student","","15299.31","100","","ULS2020 02 07 GP","15299.31","NONE","AUTHORISED","77d0a20f-58f8-4921-8c56-73deecd6d8a9"
"2020-02-04","RECEIVE","ULearn Limited Current account","ULearn-Student","","23371","100","","ULS2020 02 04 GP","23371","NONE","AUTHORISED","d68fa29b-a32d-448b-bf4a-b3b29e0a1e26"
"2020-02-12","SPEND","ULearn Limited Current account","Centra","","6.95","B102","","Batteries","6.95","NONE","AUTHORISED","fdfe3368-d310-4b69-b26a-803d32d73a3a"
"2020-02-10","SPEND","ULearn Limited Current account","PREPAYPOWER","","90","B105A","","POS09FEB PREPAYPOWER","90","NONE","AUTHORISED","ba725196-6c47-456c-918a-08bf7262355f"
"2020-02-06","SPEND","ULearn Limited Current account","PREPAYPOWER","","80","B105A","","POS05FEB PREPAYPOWER","80","NONE","AUTHORISED","35e524a2-c3f0-421f-a96a-015f1ee8bf07"
"2020-02-03","SPEND","ULearn Limited Current account","PREPAYPOWER","","90","B105A","","POS01FEB PREPAYPOWER","90","NONE","AUTHORISED","7047ec8a-c689-4849-9dad-67090aafe1b0"
"2020-02-13","SPEND","ULearn Limited Current account","Zoho","","221.4","B106","","POS12FEB ZOHO-ZOHO CO","221.4","NONE","AUTHORISED","6df9a4fb-3bb1-4536-9699-ac8e0fc9334a"
"2020-02-13","SPEND","ULearn Limited Current account","Indeed - CARD","29158278","299.2","B110","","December 2019 Adverstising on Indeed","299.2","NONE","AUTHORISED","6d903b43-172d-489a-aaec-50531e32ec30"
"2020-02-12","SPEND","ULearn Limited Current account","Zoho","","43.05","B106","","Zoho Service people","43.05","NONE","AUTHORISED","182b614b-6fbe-4596-b631-129385f444d0"
"2020-02-13","SPEND","ULearn Limited Current account","Hubspot","650968","56.58","B106","","Billed Monthly - Marketing Hub Starter (1000 contacts included)","56.58","NONE","AUTHORISED","3b687b20-a94f-4580-b0b7-116fcf22fa26"
